timestamp,station_id,station_name,latitude,longitude,pm2_5,pm10,no2,so2,co,o3,nh3,aqi,aqi_category,primary_pollutant,data_source,data_quality
2026-08-30 21:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,113.9,229.0,78.8,22.2,2.73,23.9,37.7,280,Poor,PM2.5,DEMO,SIMULATED
2026-08-30 21:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,82.4,166.9,57.9,9.3,1.93,29.5,20.0,175,Moderate,PM2.5,DEMO,SIMULATED
2026-08-30 21:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,74.9,153.5,49.6,9.6,1.63,31.5,19.1,150,Moderate,PM2.5,DEMO,SIMULATED
2026-08-30 21:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,60.8,120.5,45.3,7.9,1.37,40.9,17.8,115,Moderate,PM10,DEMO,SIMULATED
2026-08-30 21:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,52.5,104.4,37.6,6.6,1.23,44.6,15.3,104,Moderate,PM10,DEMO,SIMULATED
2026-08-30 21:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,97.9,191.9,72.0,13.2,2.5,26.9,26.4,227,Poor,PM2.5,DEMO,SIMULATED
2026-08-30 21:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,57.6,114.5,39.6,7.1,1.22,40.0,17.0,111,Moderate,PM10,DEMO,SIMULATED
2026-08-30 21:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,86.6,171.7,60.3,9.8,2.03,27.2,21.5,189,Moderate,PM2.5,DEMO,SIMULATED
2026-08-30 21:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,48.9,95.4,34.2,5.9,1.09,48.3,13.9,95,Satisfactory,PM10,DEMO,SIMULATED
2026-08-30 21:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,56.3,110.9,39.1,6.5,1.25,43.3,16.2,108,Moderate,PM10,DEMO,SIMULATED
2026-08-30 21:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,80.6,160.6,54.1,9.6,1.7,38.4,20.2,169,Moderate,PM2.5,DEMO,SIMULATED
2026-08-30 21:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,89.0,178.7,62.5,11.0,2.04,30.1,22.1,197,Moderate,PM2.5,DEMO,SIMULATED
2026-08-30 22:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,114.4,217.2,58.5,10.5,2.03,26.1,22.1,282,Poor,PM2.5,DEMO,SIMULATED
2026-08-30 22:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,85.4,169.6,45.8,8.7,1.43,35.4,20.2,185,Moderate,PM2.5,DEMO,SIMULATED
2026-08-30 22:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,130.9,263.3,70.9,21.0,2.46,22.6,35.6,309,Very Poor,PM2.5,DEMO,SIMULATED
2026-08-30 22:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,97.9,198.1,53.8,9.1,1.79,28.8,19.5,227,Poor,PM2.5,DEMO,SIMULATED
2026-08-30 22:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,93.8,192.2,48.6,9.8,1.6,32.3,19.7,214,Poor,PM2.5,DEMO,SIMULATED
2026-08-30 22:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,67.1,133.0,39.1,7.1,1.18,37.0,16.1,124,Moderate,PM2.5,DEMO,SIMULATED
2026-08-30 22:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,57.5,114.3,32.2,5.9,1.05,40.1,13.8,110,Moderate,PM10,DEMO,SIMULATED
2026-08-30 22:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,111.3,218.3,64.1,12.3,2.22,25.1,24.6,271,Poor,PM2.5,DEMO,SIMULATED
2026-08-30 22:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,70.1,139.3,37.7,7.1,1.16,39.9,17.0,134,Moderate,PM2.5,DEMO,SIMULATED
2026-08-30 22:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,123.0,243.7,67.0,11.5,2.26,31.6,25.1,303,Very Poor,PM2.5,DEMO,SIMULATED
2026-08-30 22:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,53.4,104.1,29.2,5.3,0.93,43.2,12.5,104,Moderate,PM10,DEMO,SIMULATED
2026-08-30 22:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,66.4,130.6,36.1,6.3,1.15,41.8,15.7,122,Moderate,PM2.5,DEMO,SIMULATED
2026-08-30 22:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,83.1,165.5,43.6,8.1,1.37,32.5,17.1,177,Moderate,PM2.5,DEMO,SIMULATED
2026-08-30 22:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,111.3,223.4,61.2,11.3,1.99,30.9,22.7,271,Poor,PM2.5,DEMO,SIMULATED
2026-08-30 23:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,115.4,219.2,59.1,11.9,2.05,29.5,25.0,285,Poor,PM2.5,DEMO,SIMULATED
2026-08-30 23:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,67.2,133.5,36.1,7.7,1.12,31.2,17.8,125,Moderate,PM2.5,DEMO,SIMULATED
2026-08-30 23:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,115.1,231.3,62.3,20.7,2.16,22.3,35.1,284,Poor,PM2.5,DEMO,SIMULATED
2026-08-30 23:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,90.4,182.9,49.7,9.4,1.66,29.8,20.2,202,Poor,PM2.5,DEMO,SIMULATED
2026-08-30 23:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,85.0,174.3,44.1,10.0,1.45,32.9,20.0,184,Moderate,PM2.5,DEMO,SIMULATED
2026-08-30 23:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,63.0,124.9,36.7,7.5,1.11,39.0,17.0,117,Moderate,PM10,DEMO,SIMULATED
2026-08-30 23:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,58.0,115.5,32.5,6.7,1.06,45.4,15.6,111,Moderate,PM10,DEMO,SIMULATED
2026-08-30 23:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,109.0,213.8,62.8,13.5,2.18,27.6,27.1,264,Poor,PM2.5,DEMO,SIMULATED
2026-08-30 23:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,57.2,113.7,30.8,6.5,0.95,36.6,15.6,110,Moderate,PM10,DEMO,SIMULATED
2026-08-30 23:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,92.8,183.9,50.6,9.7,1.71,26.8,21.2,210,Poor,PM2.5,DEMO,SIMULATED
2026-08-30 23:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,53.7,104.7,29.3,6.0,0.93,48.7,14.1,104,Moderate,PM10,DEMO,SIMULATED
2026-08-30 23:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,54.3,106.9,29.5,5.8,0.94,38.4,14.4,106,Moderate,PM10,DEMO,SIMULATED
2026-08-30 23:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,84.0,167.3,44.1,9.2,1.39,36.8,19.4,180,Moderate,PM2.5,DEMO,SIMULATED
2026-08-30 23:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,90.9,182.4,50.0,10.4,1.63,28.3,20.8,204,Poor,PM2.5,DEMO,SIMULATED
2026-08-31 00:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,83.7,158.9,42.8,10.7,1.48,26.3,22.3,179,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 00:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,55.7,110.6,29.9,7.8,0.93,31.8,18.1,108,Moderate,PM10,DEMO,SIMULATED
2026-08-31 00:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,106.2,213.5,57.5,23.5,1.99,25.3,39.9,254,Poor,PM2.5,DEMO,SIMULATED
2026-08-31 00:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,78.0,157.8,42.9,10.0,1.43,31.7,21.4,160,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 00:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,69.2,141.9,35.9,10.0,1.18,32.9,20.1,131,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 00:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,51.7,102.4,30.1,7.6,0.91,39.4,17.2,103,Moderate,PM10,DEMO,SIMULATED
2026-08-31 00:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,43.4,86.4,24.4,6.2,0.8,41.9,14.4,87,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 00:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,85.7,168.1,49.4,13.1,1.71,26.7,26.2,186,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 00:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,49.9,99.1,26.9,7.0,0.83,39.2,16.7,99,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 00:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,77.1,152.7,42.0,9.9,1.42,27.4,21.7,157,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 00:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,38.2,74.5,20.9,5.2,0.66,42.7,12.3,75,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 00:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,48.3,95.2,26.3,6.3,0.84,42.0,15.8,95,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 00:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,71.7,142.7,37.6,9.7,1.18,38.7,20.4,140,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 00:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,71.7,143.8,39.4,10.1,1.28,27.5,20.2,140,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 01:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,89.3,169.6,45.7,11.4,1.58,28.1,23.8,198,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 01:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,62.2,123.7,33.4,8.7,1.04,35.6,20.3,117,Moderate,PM10,DEMO,SIMULATED
2026-08-31 01:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,92.7,186.3,50.2,20.5,1.74,22.1,34.8,210,Poor,PM2.5,DEMO,SIMULATED
2026-08-31 01:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,77.3,156.5,42.5,9.9,1.42,31.4,21.3,158,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 01:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,64.2,131.6,33.3,9.3,1.09,30.6,18.6,122,Moderate,PM10,DEMO,SIMULATED
2026-08-31 01:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,51.7,102.4,30.1,7.6,0.91,39.4,17.2,103,Moderate,PM10,DEMO,SIMULATED
2026-08-31 01:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,43.7,87.0,24.5,6.2,0.8,42.1,14.5,87,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 01:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,86.3,169.3,49.7,13.2,1.72,26.9,26.4,188,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 01:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,44.9,89.3,24.2,6.3,0.74,35.3,15.1,90,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 01:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,78.8,156.2,43.0,10.1,1.45,28.0,22.2,163,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 01:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,40.4,78.8,22.1,5.5,0.7,45.2,13.1,79,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 01:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,42.5,83.6,23.1,5.5,0.74,36.9,13.8,84,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 01:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,62.8,125.0,32.9,8.5,1.04,33.9,17.9,118,Moderate,PM10,DEMO,SIMULATED
2026-08-31 01:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,79.5,159.6,43.7,11.2,1.42,30.5,22.4,165,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 02:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,82.9,157.4,42.4,10.6,1.47,26.1,22.1,177,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 02:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,59.9,119.1,32.2,8.4,1.0,34.3,19.5,114,Moderate,PM10,DEMO,SIMULATED
2026-08-31 02:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,107.5,216.0,58.2,23.8,2.02,25.6,40.3,259,Poor,PM2.5,DEMO,SIMULATED
2026-08-31 02:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,75.7,153.1,41.6,9.7,1.39,30.7,20.8,153,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 02:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,70.6,144.7,36.6,10.2,1.2,33.6,20.5,136,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 02:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,50.7,100.6,29.5,7.4,0.89,38.7,16.9,101,Moderate,PM10,DEMO,SIMULATED
2026-08-31 02:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,39.8,79.3,22.3,5.7,0.73,38.4,13.2,80,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 02:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,84.5,165.6,48.6,12.9,1.69,26.3,25.8,182,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 02:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,51.3,101.9,27.6,7.2,0.85,40.3,17.2,102,Moderate,PM10,DEMO,SIMULATED
2026-08-31 02:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,85.3,169.0,46.5,11.0,1.57,30.3,24.0,184,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 02:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,39.4,76.9,21.5,5.4,0.69,44.1,12.7,77,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 02:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,48.9,96.3,26.6,6.4,0.85,42.5,15.9,96,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 02:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,70.0,139.4,36.7,9.4,1.15,37.8,19.9,134,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 02:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,79.4,159.4,43.7,11.2,1.42,30.5,22.3,165,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 03:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,82.1,155.9,42.0,10.5,1.45,25.8,21.9,174,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 03:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,58.0,115.2,31.1,8.1,0.97,33.1,18.9,111,Moderate,PM10,DEMO,SIMULATED
2026-08-31 03:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,92.4,185.8,50.0,20.4,1.73,22.0,34.7,209,Poor,PM2.5,DEMO,SIMULATED
2026-08-31 03:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,83.9,169.9,46.2,10.8,1.54,34.1,23.1,180,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 03:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,76.5,156.9,39.7,11.1,1.3,36.4,22.2,155,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 03:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,46.8,92.7,27.2,6.9,0.82,35.6,15.5,93,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 03:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,47.5,94.5,26.6,6.7,0.87,45.8,15.8,95,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 03:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,77.2,151.3,44.4,11.8,1.54,24.0,23.6,158,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 03:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,47.4,94.3,25.5,6.7,0.79,37.3,15.9,94,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 03:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,86.1,170.6,46.9,11.1,1.58,30.6,24.2,187,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 03:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,42.4,82.7,23.2,5.8,0.74,47.4,13.7,83,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 03:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,50.4,99.3,27.4,6.6,0.88,43.8,16.4,99,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 03:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,68.7,136.7,36.0,9.3,1.13,37.1,19.6,130,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 03:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,77.0,154.5,42.3,10.8,1.38,29.5,21.6,157,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 04:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,99.4,188.8,50.9,12.6,1.76,31.2,26.5,232,Poor,PM2.5,DEMO,SIMULATED
2026-08-31 04:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,58.5,116.3,31.4,8.2,0.98,33.4,19.0,112,Moderate,PM10,DEMO,SIMULATED
2026-08-31 04:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,108.9,219.0,59.0,24.1,2.05,25.9,40.8,263,Poor,PM2.5,DEMO,SIMULATED
2026-08-31 04:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,82.8,167.5,45.5,10.6,1.52,33.5,22.7,176,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 04:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,68.8,141.0,35.7,9.9,1.17,32.7,19.9,130,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 04:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,53.2,105.4,31.0,7.8,0.94,40.4,17.6,105,Moderate,PM10,DEMO,SIMULATED
2026-08-31 04:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,45.2,90.0,25.4,6.4,0.83,43.5,15.0,90,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 04:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,86.0,168.6,49.5,13.1,1.72,26.7,26.2,187,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 04:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,49.9,99.2,26.9,7.0,0.83,39.2,16.7,99,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 04:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,79.4,157.2,43.2,10.2,1.46,28.1,22.3,165,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 04:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,37.8,73.6,20.6,5.1,0.66,42.1,12.2,74,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 04:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,46.5,91.5,25.2,6.0,0.81,40.3,15.1,92,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 04:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,67.2,133.9,35.3,9.1,1.11,36.2,19.1,125,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 04:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,82.0,164.5,45.1,11.5,1.47,31.4,23.0,174,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 05:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,86.5,164.3,44.3,10.9,1.53,26.8,22.8,188,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 05:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,54.6,108.5,29.3,7.6,0.91,30.8,17.6,107,Moderate,PM10,DEMO,SIMULATED
2026-08-31 05:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,92.8,186.7,50.3,20.3,1.74,21.8,34.4,210,Poor,PM2.5,DEMO,SIMULATED
2026-08-31 05:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,74.3,150.4,40.9,9.4,1.36,29.8,20.2,148,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 05:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,73.9,151.4,38.3,10.6,1.26,34.7,21.1,147,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 05:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,52.4,103.8,30.5,7.6,0.92,39.3,17.2,104,Moderate,PM10,DEMO,SIMULATED
2026-08-31 05:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,44.6,88.7,25.0,6.2,0.82,42.4,14.6,89,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 05:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,91.9,180.2,52.9,13.8,1.84,28.2,27.7,207,Poor,PM2.5,DEMO,SIMULATED
2026-08-31 05:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,46.5,92.4,25.0,6.5,0.77,36.1,15.4,93,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 05:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,80.3,159.1,43.7,10.2,1.47,28.1,22.3,168,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 05:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,39.0,76.0,21.3,5.3,0.68,43.0,12.4,76,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 05:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,50.7,99.9,27.6,6.5,0.88,43.5,16.3,100,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 05:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,70.7,140.8,37.1,9.4,1.17,37.6,19.9,136,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 05:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,73.2,146.9,40.2,10.1,1.31,27.7,20.3,145,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 06:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,79.4,150.7,51.9,12.2,1.8,30.2,25.6,165,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 06:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,48.7,96.8,33.4,8.3,1.04,33.7,19.2,97,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 06:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,88.2,177.4,61.1,23.6,2.12,25.4,40.0,194,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 06:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,68.1,137.8,47.8,10.6,1.59,33.4,22.6,128,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 06:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,52.6,107.9,34.9,9.2,1.15,30.3,18.4,106,Moderate,PM10,DEMO,SIMULATED
2026-08-31 06:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,39.9,79.0,29.7,7.1,0.9,36.7,16.0,79,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 06:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,33.3,66.2,23.8,5.7,0.78,38.7,13.3,67,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 06:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,63.9,125.3,47.0,11.8,1.63,24.0,23.6,118,Moderate,PM10,DEMO,SIMULATED
2026-08-31 06:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,40.8,81.0,28.0,6.9,0.86,38.8,16.5,81,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 06:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,70.3,139.4,49.0,10.9,1.65,30.2,23.9,135,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 06:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,30.3,59.1,21.2,5.0,0.67,40.9,11.8,60,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 06:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,39.9,78.6,27.7,6.3,0.89,41.9,15.7,79,Satisfactory,PM10,DEMO,SIMULATED
2026-08-31 06:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,54.1,107.8,36.3,8.8,1.14,35.3,18.6,106,Moderate,PM10,DEMO,SIMULATED
2026-08-31 06:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,61.3,123.1,43.1,10.4,1.4,28.4,20.8,116,Moderate,PM10,DEMO,SIMULATED
2026-08-31 07:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,77.1,146.5,50.4,10.8,1.75,26.8,22.7,157,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 07:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,58.1,115.4,39.9,9.0,1.24,36.8,20.9,111,Moderate,PM10,DEMO,SIMULATED
2026-08-31 07:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,83.5,167.9,57.8,20.4,2.0,22.0,34.6,179,Moderate,PM2.5,DEMO,SIMULATED
2026-08-31 07:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,69.2,140.1,48.6,9.8,1.62,31.1,21.0,131,Moderate,PM2.5,DEMO,SIMULATED
