date,station_id,station_name,daily_mean_aqi,daily_max_aqi,daily_min_aqi,daily_mean_pm25,daily_max_pm25,daily_min_pm25,daily_mean_pm10,aqi_category,primary_pollutant,data_source,data_quality
2026-07-13,BLR_ST01,Silk Board Junction,104,140,73,57.6,83.5,37.4,104.3,Moderate,PM10,DEMO,SIMULATED
2026-07-13,BLR_ST02,BTM Layout CAAQMS,71,96,50,37.5,54.4,24.4,70.9,Satisfactory,PM10,DEMO,SIMULATED
2026-07-13,BLR_ST03,Peenya Industrial Area,145,196,102,73.2,106.1,47.6,140.2,Moderate,PM2.5,DEMO,SIMULATED
2026-07-13,BLR_ST04,Hebbal CAAQMS,109,147,76,57.8,83.8,37.6,111.4,Moderate,PM10,DEMO,SIMULATED
2026-07-13,BLR_ST05,Whitefield Export Promotion Industrial Park,103,139,72,52.4,76.0,34.1,102.3,Moderate,PM10,DEMO,SIMULATED
2026-07-13,BLR_ST06,Indiranagar 100ft Road,64,86,45,33.7,48.9,21.9,63.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-13,BLR_ST07,Jayanagar 4th Block,51,69,36,26.6,38.6,17.3,50.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-13,BLR_ST08,City Railway Station / Majestic,109,147,76,59.8,86.7,38.9,111.6,Moderate,PM10,DEMO,SIMULATED
2026-07-13,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),70,94,49,36.5,52.9,23.7,69.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-13,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),110,148,77,59.9,86.9,38.9,113.0,Moderate,PM10,DEMO,SIMULATED
2026-07-13,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),57,77,40,30.0,43.5,19.5,55.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-13,BLR_ST12,Yelahanka New Town,65,88,46,34.4,49.9,22.4,64.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-13,BLR_ST13,Electronic City Phase 1,97,131,68,50.9,73.8,33.1,96.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-13,BLR_ST14,Mysore Road / Nayandahalli,100,135,70,52.2,75.7,33.9,99.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-14,BLR_ST01,Silk Board Junction,128,173,90,68.2,98.9,44.3,123.4,Moderate,PM2.5,DEMO,SIMULATED
2026-07-14,BLR_ST02,BTM Layout CAAQMS,76,103,53,39.8,57.7,25.9,75.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-14,BLR_ST03,Peenya Industrial Area,114,154,80,62.5,90.6,40.6,119.8,Moderate,PM10,DEMO,SIMULATED
2026-07-14,BLR_ST04,Hebbal CAAQMS,96,130,67,49.7,72.1,32.3,95.8,Satisfactory,PM10,DEMO,SIMULATED
2026-07-14,BLR_ST05,Whitefield Export Promotion Industrial Park,86,116,60,43.9,63.7,28.5,85.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-14,BLR_ST06,Indiranagar 100ft Road,61,82,43,32.1,46.5,20.9,60.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-14,BLR_ST07,Jayanagar 4th Block,63,85,44,33.1,48.0,21.5,62.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-14,BLR_ST08,City Railway Station / Majestic,112,151,78,62.2,90.2,40.4,116.2,Moderate,PM10,DEMO,SIMULATED
2026-07-14,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),70,94,49,36.7,53.2,23.9,69.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-14,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),107,144,75,57.8,83.8,37.6,109.1,Moderate,PM10,DEMO,SIMULATED
2026-07-14,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),47,63,33,25.4,36.8,16.5,47.1,Good,PM10,DEMO,SIMULATED
2026-07-14,BLR_ST12,Yelahanka New Town,66,89,46,35.0,50.8,22.8,65.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-14,BLR_ST13,Electronic City Phase 1,91,123,64,47.7,69.2,31.0,90.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-14,BLR_ST14,Mysore Road / Nayandahalli,109,147,76,58.9,85.4,38.3,112.7,Moderate,PM10,DEMO,SIMULATED
2026-07-15,BLR_ST01,Silk Board Junction,119,161,83,65.5,95.0,42.6,118.5,Moderate,PM2.5,DEMO,SIMULATED
2026-07-15,BLR_ST02,BTM Layout CAAQMS,72,97,50,37.9,55.0,24.6,71.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-15,BLR_ST03,Peenya Industrial Area,135,182,94,70.2,101.8,45.6,134.4,Moderate,PM2.5,DEMO,SIMULATED
2026-07-15,BLR_ST04,Hebbal CAAQMS,92,124,64,47.8,69.3,31.1,92.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-15,BLR_ST05,Whitefield Export Promotion Industrial Park,89,120,62,45.6,66.1,29.6,89.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-15,BLR_ST06,Indiranagar 100ft Road,69,93,48,36.3,52.6,23.6,68.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-15,BLR_ST07,Jayanagar 4th Block,52,70,36,27.0,39.1,17.6,51.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-15,BLR_ST08,City Railway Station / Majestic,110,148,77,61.0,88.5,39.6,113.8,Moderate,PM10,DEMO,SIMULATED
2026-07-15,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),69,93,48,36.3,52.6,23.6,68.8,Satisfactory,PM10,DEMO,SIMULATED
2026-07-15,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),111,150,78,61.4,89.0,39.9,115.9,Moderate,PM10,DEMO,SIMULATED
2026-07-15,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),49,66,34,26.6,38.6,17.3,49.4,Good,PM10,DEMO,SIMULATED
2026-07-15,BLR_ST12,Yelahanka New Town,66,89,46,34.9,50.6,22.7,65.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-15,BLR_ST13,Electronic City Phase 1,96,130,67,50.3,72.9,32.7,95.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-15,BLR_ST14,Mysore Road / Nayandahalli,90,122,63,47.1,68.3,30.6,90.1,Satisfactory,PM10,DEMO,SIMULATED
2026-07-16,BLR_ST01,Silk Board Junction,110,148,77,62.4,90.5,40.6,112.9,Moderate,PM10,DEMO,SIMULATED
2026-07-16,BLR_ST02,BTM Layout CAAQMS,84,113,59,44.4,64.4,28.9,84.1,Satisfactory,PM10,DEMO,SIMULATED
2026-07-16,BLR_ST03,Peenya Industrial Area,153,207,107,75.9,110.1,49.3,145.4,Moderate,PM2.5,DEMO,SIMULATED
2026-07-16,BLR_ST04,Hebbal CAAQMS,93,126,65,48.1,69.7,31.3,92.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-16,BLR_ST05,Whitefield Export Promotion Industrial Park,94,127,66,48.2,69.9,31.3,94.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-16,BLR_ST06,Indiranagar 100ft Road,73,99,51,38.1,55.2,24.8,72.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-16,BLR_ST07,Jayanagar 4th Block,52,70,36,26.9,39.0,17.5,51.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-16,BLR_ST08,City Railway Station / Majestic,110,148,77,60.8,88.2,39.5,113.5,Moderate,PM10,DEMO,SIMULATED
2026-07-16,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),59,80,41,30.5,44.2,19.8,57.8,Satisfactory,PM10,DEMO,SIMULATED
2026-07-16,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),112,151,78,61.5,89.2,40.0,116.0,Moderate,PM10,DEMO,SIMULATED
2026-07-16,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),46,62,32,25.0,36.2,16.2,46.4,Good,PM10,DEMO,SIMULATED
2026-07-16,BLR_ST12,Yelahanka New Town,64,86,45,33.9,49.2,22.0,63.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-16,BLR_ST13,Electronic City Phase 1,77,104,54,40.6,58.9,26.4,76.9,Satisfactory,PM10,DEMO,SIMULATED
2026-07-16,BLR_ST14,Mysore Road / Nayandahalli,105,142,74,55.4,80.3,36.0,105.9,Moderate,PM10,DEMO,SIMULATED
2026-07-17,BLR_ST01,Silk Board Junction,110,148,77,62.5,90.6,40.6,113.1,Moderate,PM10,DEMO,SIMULATED
2026-07-17,BLR_ST02,BTM Layout CAAQMS,83,112,58,43.8,63.5,28.5,82.9,Satisfactory,PM10,DEMO,SIMULATED
2026-07-17,BLR_ST03,Peenya Industrial Area,124,167,87,67.0,97.1,43.6,128.2,Moderate,PM2.5,DEMO,SIMULATED
2026-07-17,BLR_ST04,Hebbal CAAQMS,93,126,65,48.3,70.0,31.4,93.1,Satisfactory,PM10,DEMO,SIMULATED
2026-07-17,BLR_ST05,Whitefield Export Promotion Industrial Park,87,117,61,44.3,64.2,28.8,86.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-17,BLR_ST06,Indiranagar 100ft Road,59,80,41,30.7,44.5,20.0,58.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-17,BLR_ST07,Jayanagar 4th Block,53,72,37,27.6,40.0,17.9,52.3,Satisfactory,PM10,DEMO,SIMULATED
2026-07-17,BLR_ST08,City Railway Station / Majestic,97,131,68,51.7,75.0,33.6,96.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-17,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),55,74,38,28.5,41.3,18.5,54.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-17,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),101,136,71,53.2,77.1,34.6,100.5,Moderate,PM10,DEMO,SIMULATED
2026-07-17,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),54,73,38,28.5,41.3,18.5,52.9,Satisfactory,PM10,DEMO,SIMULATED
2026-07-17,BLR_ST12,Yelahanka New Town,65,88,46,34.3,49.7,22.3,64.3,Satisfactory,PM10,DEMO,SIMULATED
2026-07-17,BLR_ST13,Electronic City Phase 1,93,126,65,48.8,70.8,31.7,92.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-17,BLR_ST14,Mysore Road / Nayandahalli,101,136,71,52.3,75.8,34.0,100.1,Moderate,PM10,DEMO,SIMULATED
2026-07-18,BLR_ST01,Silk Board Junction,105,142,74,58.4,84.7,38.0,105.6,Moderate,PM10,DEMO,SIMULATED
2026-07-18,BLR_ST02,BTM Layout CAAQMS,77,104,54,40.3,58.4,26.2,76.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-18,BLR_ST03,Peenya Industrial Area,112,151,78,61.0,88.5,39.6,116.7,Moderate,PM10,DEMO,SIMULATED
2026-07-18,BLR_ST04,Hebbal CAAQMS,98,132,69,50.6,73.4,32.9,97.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-18,BLR_ST05,Whitefield Export Promotion Industrial Park,100,135,70,51.0,74.0,33.1,99.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-18,BLR_ST06,Indiranagar 100ft Road,67,90,47,35.3,51.2,22.9,66.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-18,BLR_ST07,Jayanagar 4th Block,58,78,41,30.4,44.1,19.8,57.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-18,BLR_ST08,City Railway Station / Majestic,97,131,68,52.1,75.5,33.9,97.3,Satisfactory,PM10,DEMO,SIMULATED
2026-07-18,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),56,76,39,28.9,41.9,18.8,54.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-18,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),108,146,76,58.9,85.4,38.3,111.2,Moderate,PM10,DEMO,SIMULATED
2026-07-18,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),47,63,33,25.5,37.0,16.6,47.3,Good,PM10,DEMO,SIMULATED
2026-07-18,BLR_ST12,Yelahanka New Town,56,76,39,29.3,42.5,19.0,54.9,Satisfactory,PM10,DEMO,SIMULATED
2026-07-18,BLR_ST13,Electronic City Phase 1,94,127,66,49.2,71.3,32.0,93.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-18,BLR_ST14,Mysore Road / Nayandahalli,90,122,63,46.8,67.9,30.4,89.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-19,BLR_ST01,Silk Board Junction,100,135,70,55.0,79.8,35.8,99.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-19,BLR_ST02,BTM Layout CAAQMS,73,99,51,38.4,55.7,25.0,72.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-19,BLR_ST03,Peenya Industrial Area,136,184,95,70.7,102.5,46.0,135.4,Moderate,PM2.5,DEMO,SIMULATED
2026-07-19,BLR_ST04,Hebbal CAAQMS,99,134,69,51.1,74.1,33.2,98.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-19,BLR_ST05,Whitefield Export Promotion Industrial Park,100,135,70,51.0,74.0,33.1,99.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-19,BLR_ST06,Indiranagar 100ft Road,59,80,41,30.6,44.4,19.9,57.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-19,BLR_ST07,Jayanagar 4th Block,57,77,40,29.6,42.9,19.2,56.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-19,BLR_ST08,City Railway Station / Majestic,106,143,74,57.8,83.8,37.6,108.0,Moderate,PM10,DEMO,SIMULATED
2026-07-19,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),61,82,43,31.8,46.1,20.7,60.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-19,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),91,123,64,47.9,69.5,31.1,90.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-19,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),56,76,39,29.5,42.8,19.2,54.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-19,BLR_ST12,Yelahanka New Town,53,72,37,28.0,40.6,18.2,52.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-19,BLR_ST13,Electronic City Phase 1,92,124,64,48.3,70.0,31.4,91.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-19,BLR_ST14,Mysore Road / Nayandahalli,91,123,64,47.5,68.9,30.9,90.8,Satisfactory,PM10,DEMO,SIMULATED
2026-07-20,BLR_ST01,Silk Board Junction,97,131,68,53.7,77.9,34.9,97.1,Satisfactory,PM10,DEMO,SIMULATED
2026-07-20,BLR_ST02,BTM Layout CAAQMS,70,94,49,36.5,52.9,23.7,69.1,Satisfactory,PM10,DEMO,SIMULATED
2026-07-20,BLR_ST03,Peenya Industrial Area,113,153,79,61.6,89.3,40.0,117.9,Moderate,PM10,DEMO,SIMULATED
2026-07-20,BLR_ST04,Hebbal CAAQMS,102,138,71,52.6,76.3,34.2,101.4,Moderate,PM10,DEMO,SIMULATED
2026-07-20,BLR_ST05,Whitefield Export Promotion Industrial Park,95,128,66,48.7,70.6,31.7,95.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-20,BLR_ST06,Indiranagar 100ft Road,68,92,48,35.5,51.5,23.1,67.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-20,BLR_ST07,Jayanagar 4th Block,52,70,36,27.1,39.3,17.6,51.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-20,BLR_ST08,City Railway Station / Majestic,99,134,69,53.0,76.8,34.5,99.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-20,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),57,77,40,29.8,43.2,19.4,56.3,Satisfactory,PM10,DEMO,SIMULATED
2026-07-20,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),91,123,64,47.9,69.5,31.1,90.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-20,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),50,68,35,26.9,39.0,17.5,50.0,Good,PM10,DEMO,SIMULATED
2026-07-20,BLR_ST12,Yelahanka New Town,62,84,43,32.7,47.4,21.3,61.3,Satisfactory,PM10,DEMO,SIMULATED
2026-07-20,BLR_ST13,Electronic City Phase 1,77,104,54,40.2,58.3,26.1,76.3,Satisfactory,PM10,DEMO,SIMULATED
2026-07-20,BLR_ST14,Mysore Road / Nayandahalli,95,128,66,49.7,72.1,32.3,95.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-21,BLR_ST01,Silk Board Junction,104,140,73,57.9,84.0,37.6,104.8,Moderate,PM10,DEMO,SIMULATED
2026-07-21,BLR_ST02,BTM Layout CAAQMS,71,96,50,37.1,53.8,24.1,70.3,Satisfactory,PM10,DEMO,SIMULATED
2026-07-21,BLR_ST03,Peenya Industrial Area,130,176,91,68.7,99.6,44.7,131.5,Moderate,PM2.5,DEMO,SIMULATED
2026-07-21,BLR_ST04,Hebbal CAAQMS,99,134,69,51.1,74.1,33.2,98.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-21,BLR_ST05,Whitefield Export Promotion Industrial Park,84,113,59,42.7,61.9,27.8,83.3,Satisfactory,PM10,DEMO,SIMULATED
2026-07-21,BLR_ST06,Indiranagar 100ft Road,57,77,40,29.6,42.9,19.2,55.9,Satisfactory,PM10,DEMO,SIMULATED
2026-07-21,BLR_ST07,Jayanagar 4th Block,50,68,35,26.3,38.1,17.1,49.8,Good,PM10,DEMO,SIMULATED
2026-07-21,BLR_ST08,City Railway Station / Majestic,99,134,69,52.8,76.6,34.3,98.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-21,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),55,74,38,28.4,41.2,18.5,53.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-21,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),107,144,75,57.7,83.7,37.5,109.0,Moderate,PM10,DEMO,SIMULATED
2026-07-21,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),47,63,33,25.1,36.4,16.3,46.6,Good,PM10,DEMO,SIMULATED
2026-07-21,BLR_ST12,Yelahanka New Town,56,76,39,29.3,42.5,19.0,55.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-21,BLR_ST13,Electronic City Phase 1,83,112,58,43.5,63.1,28.3,82.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-21,BLR_ST14,Mysore Road / Nayandahalli,102,138,71,53.1,77.0,34.5,101.4,Moderate,PM10,DEMO,SIMULATED
2026-07-22,BLR_ST01,Silk Board Junction,96,130,67,52.8,76.6,34.3,95.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-22,BLR_ST02,BTM Layout CAAQMS,75,101,52,39.2,56.8,25.5,74.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-22,BLR_ST03,Peenya Industrial Area,112,151,78,60.7,88.0,39.5,116.2,Moderate,PM10,DEMO,SIMULATED
2026-07-22,BLR_ST04,Hebbal CAAQMS,104,140,73,54.1,78.4,35.2,104.4,Moderate,PM10,DEMO,SIMULATED
2026-07-22,BLR_ST05,Whitefield Export Promotion Industrial Park,87,117,61,44.2,64.1,28.7,86.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-22,BLR_ST06,Indiranagar 100ft Road,63,85,44,32.8,47.6,21.3,61.9,Satisfactory,PM10,DEMO,SIMULATED
2026-07-22,BLR_ST07,Jayanagar 4th Block,52,70,36,26.7,38.7,17.4,50.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-22,BLR_ST08,City Railway Station / Majestic,103,139,72,54.8,79.5,35.6,102.3,Moderate,PM10,DEMO,SIMULATED
2026-07-22,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),56,76,39,29.3,42.5,19.0,55.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-22,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),95,128,66,50.0,72.5,32.5,94.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-22,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,23.4,33.9,15.2,43.4,Good,O3,DEMO,SIMULATED
2026-07-22,BLR_ST12,Yelahanka New Town,60,81,42,31.7,46.0,20.6,59.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-22,BLR_ST13,Electronic City Phase 1,86,116,60,45.0,65.2,29.2,85.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-22,BLR_ST14,Mysore Road / Nayandahalli,88,119,62,45.7,66.3,29.7,87.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-23,BLR_ST01,Silk Board Junction,102,138,71,56.0,81.2,36.4,101.3,Moderate,PM10,DEMO,SIMULATED
2026-07-23,BLR_ST02,BTM Layout CAAQMS,74,100,52,38.9,56.4,25.3,73.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-23,BLR_ST03,Peenya Industrial Area,143,193,100,72.6,105.3,47.2,139.1,Moderate,PM2.5,DEMO,SIMULATED
2026-07-23,BLR_ST04,Hebbal CAAQMS,97,131,68,50.3,72.9,32.7,97.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-23,BLR_ST05,Whitefield Export Promotion Industrial Park,90,122,63,46.0,66.7,29.9,89.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-23,BLR_ST06,Indiranagar 100ft Road,68,92,48,35.7,51.8,23.2,67.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-23,BLR_ST07,Jayanagar 4th Block,58,78,41,30.3,43.9,19.7,57.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-23,BLR_ST08,City Railway Station / Majestic,101,136,71,53.8,78.0,35.0,100.5,Moderate,PM10,DEMO,SIMULATED
2026-07-23,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),60,81,42,31.4,45.5,20.4,59.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-23,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),106,143,74,57.3,83.1,37.2,108.1,Moderate,PM10,DEMO,SIMULATED
2026-07-23,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),48,65,34,25.8,37.4,16.8,47.9,Good,PM10,DEMO,SIMULATED
2026-07-23,BLR_ST12,Yelahanka New Town,61,82,43,32.4,47.0,21.1,60.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-23,BLR_ST13,Electronic City Phase 1,81,109,57,42.8,62.1,27.8,81.1,Satisfactory,PM10,DEMO,SIMULATED
2026-07-23,BLR_ST14,Mysore Road / Nayandahalli,87,117,61,45.3,65.7,29.4,86.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-24,BLR_ST01,Silk Board Junction,112,151,78,63.4,91.9,41.2,114.7,Moderate,PM2.5,DEMO,SIMULATED
2026-07-24,BLR_ST02,BTM Layout CAAQMS,77,104,54,40.3,58.4,26.2,76.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-24,BLR_ST03,Peenya Industrial Area,117,158,82,64.9,94.1,42.2,124.2,Moderate,PM2.5,DEMO,SIMULATED
2026-07-24,BLR_ST04,Hebbal CAAQMS,103,139,72,53.6,77.7,34.8,103.4,Moderate,PM10,DEMO,SIMULATED
2026-07-24,BLR_ST05,Whitefield Export Promotion Industrial Park,95,128,66,48.3,70.0,31.4,94.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-24,BLR_ST06,Indiranagar 100ft Road,65,88,46,34.2,49.6,22.2,64.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-24,BLR_ST07,Jayanagar 4th Block,56,76,39,28.8,41.8,18.7,54.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-24,BLR_ST08,City Railway Station / Majestic,93,126,65,49.5,71.8,32.2,92.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-24,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),63,85,44,32.9,47.7,21.4,62.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-24,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),91,123,64,48.2,69.9,31.3,91.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-24,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),54,73,38,28.8,41.8,18.7,53.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-24,BLR_ST12,Yelahanka New Town,62,84,43,32.8,47.6,21.3,61.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-24,BLR_ST13,Electronic City Phase 1,87,117,61,45.9,66.6,29.8,87.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-24,BLR_ST14,Mysore Road / Nayandahalli,87,117,61,45.6,66.1,29.6,87.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-25,BLR_ST01,Silk Board Junction,102,138,71,56.4,81.8,36.7,102.0,Moderate,PM10,DEMO,SIMULATED
2026-07-25,BLR_ST02,BTM Layout CAAQMS,81,109,57,42.5,61.6,27.6,80.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-25,BLR_ST03,Peenya Industrial Area,115,155,80,63.4,91.9,41.2,121.4,Moderate,PM10,DEMO,SIMULATED
2026-07-25,BLR_ST04,Hebbal CAAQMS,104,140,73,54.4,78.9,35.4,104.9,Moderate,PM10,DEMO,SIMULATED
2026-07-25,BLR_ST05,Whitefield Export Promotion Industrial Park,90,122,63,46.2,67.0,30.0,90.1,Satisfactory,PM10,DEMO,SIMULATED
2026-07-25,BLR_ST06,Indiranagar 100ft Road,67,90,47,35.2,51.0,22.9,66.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-25,BLR_ST07,Jayanagar 4th Block,50,68,35,26.2,38.0,17.0,49.6,Good,PM10,DEMO,SIMULATED
2026-07-25,BLR_ST08,City Railway Station / Majestic,108,146,76,59.5,86.3,38.7,111.1,Moderate,PM10,DEMO,SIMULATED
2026-07-25,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),65,88,46,33.8,49.0,22.0,64.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-25,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),88,119,62,46.6,67.6,30.3,87.9,Satisfactory,PM10,DEMO,SIMULATED
2026-07-25,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),46,62,32,24.9,36.1,16.2,46.3,Good,PM10,DEMO,SIMULATED
2026-07-25,BLR_ST12,Yelahanka New Town,54,73,38,28.6,41.5,18.6,53.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-25,BLR_ST13,Electronic City Phase 1,78,105,55,40.7,59.0,26.5,77.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-25,BLR_ST14,Mysore Road / Nayandahalli,90,122,63,47.1,68.3,30.6,90.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-26,BLR_ST01,Silk Board Junction,102,138,71,56.5,81.9,36.7,102.2,Moderate,PM10,DEMO,SIMULATED
2026-07-26,BLR_ST02,BTM Layout CAAQMS,78,105,55,41.2,59.7,26.8,78.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-26,BLR_ST03,Peenya Industrial Area,129,174,90,68.4,99.2,44.5,131.0,Moderate,PM2.5,DEMO,SIMULATED
2026-07-26,BLR_ST04,Hebbal CAAQMS,96,130,67,49.7,72.1,32.3,95.8,Satisfactory,PM10,DEMO,SIMULATED
2026-07-26,BLR_ST05,Whitefield Export Promotion Industrial Park,88,119,62,44.7,64.8,29.1,87.4,Satisfactory,PM10,DEMO,SIMULATED
